"","Cliente_Id","Sexo","Estrato","Grupo_valor","Rango_ingresos_acum","Nivel_estudio","Estado_civil","Departamento","Edad","Hijos","Franquicia","canal","origen","Monto_transado","Reclamos","cnt_trx_201706","cnt_trx_201707","cnt_trx_201708","cnt_trx_201709","cnt_trx_201710","cnt_trx_201711","cnt_trx_201712","cnt_trx_201801","cnt_trx_201802","cnt_trx_201803","cnt_trx_201804","cnt_trx_201805","cnt_trx_201806","cnt_trx_201807","cnt_trx_201808","cnt_trx_201809","cnt_trx_201810","cnt_trx_201811","cnt_trx_201812","cnt_trx_201901","cnt_trx_201902","cnt_trx_201903","cnt_trx_201904","cnt_trx_201905","cnt_trx_201906","Total_trx","Grupo_cluster"
"616",15344339,"M",5,"Alto",13500000,"Maestria","UNION LIBRE","BOGOTA D.C.",38,"0","AMEX","I","Nacional",9513725,2,7,6,5,5,4,15,7,13,13,30,8,13,2,11,10,13,3,8,4,10,4,16,22,3,15,247,2
"617",8707274,"F",6,"Alto",12000000,"Especializacion","CASADO","ANTIOQUIA",38,"0","VISA","P","Internacional",21111810,3,1,3,8,4,2,14,4,3,1,2,2,2,1,1,2,6,1,2,0,0,0,0,0,0,0,59,2
"618",9235813,"M",4,"Alto",9150000,"Maestria","CASADO","BOGOTA D.C.",38,"0","AMEX","I","Nacional",161455,2,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
"619",8015111,"M",4,"Alto",9000000,"Especializacion","CASADO","BOGOTA D.C.",38,"0","VISA","P","Internacional",897006,3,2,12,11,5,4,3,16,7,9,20,11,7,19,21,3,0,0,0,0,0,0,0,0,0,0,150,2
"620",15676218,"F",5,"Alto",9000000,"Especializacion","CASADO","VALLE DEL CAUCA",38,"0","MASTER","P","Nacional",970481,3,8,3,4,6,10,6,3,2,4,11,7,7,6,10,1,0,0,6,1,0,0,0,0,0,0,95,2
"621",2578947,"F",5,"Alto",6300000,"Especializacion","CASADO","BOGOTA D.C.",38,"0","VISA","I","Nacional",31445440,2,5,9,14,14,26,9,12,18,8,15,16,17,14,10,8,1,1,2,6,3,1,1,3,4,3,220,2
"622",4258019,"F",6,"Alto",6000000,"Especializacion","SOLTERO","ANTIOQUIA",38,"0","VISA","P","Internacional",4407073,3,9,17,10,13,21,3,7,11,2,0,2,2,0,1,0,0,0,0,1,5,1,3,1,1,2,112,2
"623",11416159,"F",6,"Alto",4500000,"Especializacion","SOLTERO","BOGOTA D.C.",38,"1","VISA","I","Nacional",35005,2,5,2,21,6,18,3,3,4,17,6,4,5,11,15,0,2,6,0,0,0,0,0,0,0,0,128,2
"624",18340424,"M",4,"Alto",4500000,"Pregrado","UNION LIBRE","BOGOTA D.C.",38,"1","VISA","I","Nacional",4999613,2,2,6,11,5,5,2,8,3,2,6,9,2,10,1,2,3,2,3,3,3,1,3,2,1,2,97,2
"625",12524257,"M",6,"Alto",3600000,"Especializacion","CASADO","ANTIOQUIA",38,"0","VISA","P","Internacional",211004,3,6,6,4,1,6,1,2,2,4,4,8,6,7,7,3,3,1,6,3,1,2,4,6,3,5,101,2
"626",5414262,"M",5,"Alto",3600000,"Pregrado","CASADO","BOGOTA D.C.",38,"0","VISA","I","Nacional",3711687,2,12,10,4,3,1,2,1,1,1,1,1,1,5,2,1,1,1,2,2,2,2,3,1,3,1,64,2
"627",790758,"M",4,"Alto",3600000,"Especializacion","SOLTERO","ANTIOQUIA",38,"0","VISA","P","Internacional",1477860,3,5,1,1,2,2,0,0,2,5,1,0,0,8,0,1,0,0,0,0,0,0,5,0,0,0,33,2
"628",5504089,"F",4,"Alto",27000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",37,"0","MASTER","I","Nacional",10724334,3,5,1,4,1,1,2,7,3,2,3,1,8,7,5,7,1,1,5,2,2,2,2,1,1,3,77,1
"629",8404189,"F",6,"Alto",27000000,"Pregrado","SOLTERO","BOGOTA D.C.",37,"0","AMEX","I","Nacional",10114189,2,1,3,7,1,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,4,7,1,14,4,2,61,1
"630",14007872,"F",6,"Alto",25500000,"Maestria","SOLTERO","BOGOTA D.C.",37,"0","AMEX","I","Nacional",3713140,2,11,7,8,6,9,24,29,30,31,48,30,18,1,1,9,3,40,30,6,0,0,0,0,0,0,341,1
"631",10777239,"M",4,"Alto",22500000,"Pregrado","CASADO","BOGOTA D.C.",37,"0","VISA","I","Nacional",14769916,2,2,1,3,5,1,1,3,9,12,33,11,10,2,2,2,6,1,2,1,1,1,1,3,3,3,119,1
"632",2991109,"M",6,"Alto",22500000,"Maestria","CASADO","BOGOTA D.C.",37,"0","AMEX","I","Nacional",37960144,2,1,1,5,0,2,1,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,1
"633",1082261,"F",4,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",37,"0","MASTER","P","Nacional",4302369,3,17,17,11,7,5,8,19,21,30,29,22,7,22,17,8,17,15,9,22,22,9,17,14,2,0,367,2
"634",10629010,"F",5,"Alto",18000000,"Pregrado","CASADO","BOGOTA D.C.",37,"0","VISA","I","Nacional",59561273,2,14,19,21,14,8,22,21,12,6,3,0,3,6,3,4,5,7,0,0,0,0,0,0,0,0,168,3
"635",109178,"M",6,"Alto",13800000,"Pregrado","SOLTERO","BOGOTA D.C.",37,"0","VISA","I","Nacional",9495927,2,1,4,6,4,5,15,16,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2
"636",15584984,"F",5,"Alto",13500000,"Pregrado","CASADO","BOGOTA D.C.",37,"0","VISA","I","Nacional",13736892,2,1,2,1,3,5,7,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
"637",14191726,"F",6,"Alto",12000000,"Especializacion","CASADO","BOGOTA D.C.",37,"0","VISA","P","Internacional",5771314,3,2,22,23,32,24,26,18,19,21,41,31,25,30,31,28,3,5,11,17,6,6,7,1,1,0,430,2
"638",9052693,"M",6,"Alto",12000000,"Especializacion","CASADO","BOGOTA D.C.",37,"0","VISA","P","Nacional",16478808,2,2,8,3,7,2,2,2,3,1,6,4,11,12,9,0,4,0,1,1,2,0,14,9,5,3,111,2
"639",33099515,"M",5,"Alto",10500000,"Maestria","CASADO","BOGOTA D.C.",37,"1","AMEX","I","Nacional",4061490,2,16,13,11,12,5,7,5,5,20,16,25,23,16,18,12,17,16,14,6,14,19,19,14,30,16,369,2
"640",2574991,"M",6,"Alto",8700000,"Pregrado","SOLTERO","BOGOTA D.C.",37,"0","VISA","I","Nacional",5562137,2,4,4,9,0,2,14,2,2,1,1,3,3,3,1,1,1,1,3,1,0,0,5,4,2,0,67,2
"641",13166256,"M",4,"Alto",7800000,"Especializacion","SOLTERO","ANTIOQUIA",37,"1","VISA","P","Internacional",6933029,3,2,21,7,1,3,14,2,0,3,5,4,5,6,6,0,1,0,0,0,0,8,18,4,1,1,112,2
"642",15280145,"M",5,"Alto",6000000,"Especializacion","CASADO","BOGOTA D.C.",37,"2","VISA","I","Nacional",2001697,2,3,20,14,5,2,3,8,4,2,9,22,25,12,25,9,20,12,11,13,3,3,6,3,9,2,245,2
"643",12065071,"F",6,"Alto",6000000,"Especializacion","CASADO","ANTIOQUIA",37,"0","VISA","P","Internacional",10229113,3,21,32,36,42,22,45,25,32,23,25,38,25,51,38,81,68,36,64,30,29,10,0,0,1,0,774,2
"644",32866700,"M",6,"Alto",6000000,"Especializacion","SOLTERO","ANTIOQUIA",37,"0","VISA","P","Internacional",21934194,3,2,2,1,1,2,1,1,1,1,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,2
"645",12327944,"M",5,"Alto",5850000,"Especializacion","CASADO","ANTIOQUIA",37,"0","MASTER","P","Nacional",6626531,3,2,5,2,0,0,7,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
"646",15021066,"M",5,"Alto",4500000,"Maestria","CASADO","VALLE DEL CAUCA",37,"0","AMEX","I","Nacional",2715678,2,6,6,5,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
"647",5515019,"M",4,"Medio",3000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",37,"0","VISA","I","Nacional",1057254,2,9,16,15,14,13,14,9,9,12,67,21,23,39,15,3,9,9,0,0,0,0,0,0,0,0,297,2
"648",7006893,"F",4,"Medio",3000000,"tecnico","SOLTERO","VALLE DEL CAUCA",37,"0","VISA","P","Nacional",5787861,3,10,14,8,11,8,4,23,16,2,3,2,17,6,24,25,3,5,3,2,6,3,5,3,7,12,222,2
"649",1063888,"M",4,"Alto",31500000,"Especializacion","CASADO","VALLE DEL CAUCA",36,"0","MASTER","P","Nacional",27002287,3,32,32,23,18,15,37,42,35,26,28,41,41,56,81,107,110,82,88,55,65,41,45,31,39,62,1232,1
"650",14195539,"M",4,"Alto",24000000,"Maestria","CASADO","BOGOTA D.C.",36,"0","AMEX","I","Nacional",6240590,2,4,37,43,41,18,15,9,6,5,1,3,3,2,1,4,11,3,5,12,4,6,3,1,6,6,249,1
"651",16014194,"M",4,"Alto",24000000,"Maestria","SOLTERO","BOGOTA D.C.",36,"0","AMEX","I","Nacional",80927817,2,1,6,3,3,8,6,6,7,2,2,2,3,3,3,3,0,1,7,0,0,0,0,0,3,1,70,3
"652",15551113,"M",6,"Alto",22500000,"Especializacion","CASADO","BOGOTA D.C.",36,"0","VISA","I","Nacional",19843510,2,4,5,4,2,3,7,11,5,4,5,2,6,6,3,2,5,2,0,0,0,0,0,0,0,0,76,1
"653",10220274,"M",4,"Alto",22500000,"Especializacion","SOLTERO","BOGOTA D.C.",36,"0","VISA","P","Nacional",17184879,2,7,15,18,15,8,19,20,6,8,20,9,7,16,11,5,6,8,3,11,5,6,5,3,10,20,261,1
"654",14127471,"F",6,"Alto",21600000,"Especializacion","CASADO","ANTIOQUIA",36,"0","VISA","P","Internacional",12629386,3,2,8,2,1,1,1,1,4,3,2,5,1,2,2,1,1,7,6,11,5,2,5,5,4,11,93,1
"655",14445055,"M",5,"Alto",19500000,"Especializacion","SOLTERO","ANTIOQUIA",36,"0","VISA","P","Internacional",8317482,3,2,11,8,16,5,5,14,18,11,14,10,4,10,16,23,30,31,7,10,11,12,9,10,11,9,307,2
"656",12423990,"F",6,"Alto",18000000,"Maestria","CASADO","BOGOTA D.C.",36,"0","AMEX","I","Nacional",8948136,2,2,4,1,2,0,0,0,0,0,0,8,3,0,1,0,0,0,1,0,3,8,5,4,0,0,42,2
"657",14534983,"M",5,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",36,"0","VISA","P","Internacional",12031808,3,2,1,1,0,3,2,1,0,0,0,4,0,1,1,2,0,0,0,0,0,0,2,0,0,0,20,2
"658",8297947,"F",4,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",36,"0","VISA","P","Internacional",14265080,3,7,5,2,2,8,4,11,2,1,2,1,0,1,1,2,5,7,9,8,8,3,0,0,1,0,90,2
"659",15809540,"M",5,"Alto",15000000,"Especializacion","CASADO","BOGOTA D.C.",36,"0","VISA","I","Nacional",17477038,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
"660",13728727,"F",5,"Alto",15000000,"Especializacion","SOLTERO","ANTIOQUIA",36,"0","MASTER","P","Nacional",8238407,3,1,7,3,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
"661",16223639,"F",6,"Alto",12000000,"Especializacion","UNION LIBRE","BOGOTA D.C.",36,"0","VISA","I","Nacional",8627906,2,1,1,1,8,1,1,2,0,0,1,1,2,1,1,4,3,2,3,0,0,1,0,0,7,0,41,2
"662",6968862,"M",5,"Alto",9000000,"Especializacion","SOLTERO","ANTIOQUIA",36,"0","VISA","P","Internacional",7293342,3,4,5,4,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
"663",7905096,"F",4,"Alto",9000000,"Especializacion","CASADO","BOGOTA D.C.",36,"0","VISA","P","Nacional",18399289,2,2,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,2
"664",3094945,"M",4,"Alto",7500000,"Maestria","SOLTERO","BOGOTA D.C.",36,"0","AMEX","I","Nacional",8501869,2,5,4,4,4,4,3,3,4,4,4,5,4,4,4,4,4,5,4,6,4,4,18,5,4,4,118,2
"665",8228064,"F",4,"Alto",7500000,"Especializacion","SOLTERO","VALLE DEL CAUCA",36,"0","AMEX","I","Nacional",13701717,3,4,1,3,22,3,0,0,0,4,6,1,4,2,8,3,4,2,1,0,0,0,0,0,0,0,68,2
"666",10513123,"M",5,"Alto",5400000,"Maestria","CASADO","VALLE DEL CAUCA",36,"0","AMEX","I","Nacional",2582184,2,2,14,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
"667",5320969,"F",4,"Alto",5400000,"Especializacion","SOLTERO","ANTIOQUIA",36,"0","VISA","P","Internacional",1595733,3,1,2,2,11,1,0,1,0,3,0,1,1,1,3,1,1,5,0,1,0,0,0,0,0,0,35,2
"668",917066,"M",4,"Alto",4800000,"Especializacion","CASADO","VALLE DEL CAUCA",36,"0","AMEX","I","Nacional",1009157,2,3,11,1,1,1,1,2,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,31,2
"669",10396399,"M",6,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",36,"0","VISA","P","Internacional",5130136,3,20,31,21,9,11,15,14,25,29,35,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,220,2
"670",12434104,"F",4,"Alto",3600000,"Especializacion","UNION LIBRE","ANTIOQUIA",36,"2","VISA","P","Internacional",2177754,3,29,37,34,36,45,25,47,32,47,57,58,69,62,41,61,31,66,60,67,45,34,27,25,14,10,1059,2
"671",11506251,"M",4,"Medio",3000000,"Especializacion","SOLTERO","BOGOTA D.C.",36,"0","VISA","I","Nacional",9768318,2,3,5,3,2,2,0,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
"672",2707743,"F",4,"Alto",46500000,"Maestria","CASADO","BOGOTA D.C.",35,"0","AMEX","I","Nacional",17343491,2,18,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
"673",9167724,"M",4,"Alto",39000000,"Maestria","SOLTERO","BOGOTA D.C.",35,"0","AMEX","I","Nacional",7102403,2,5,1,2,1,1,3,2,1,1,1,4,1,8,1,1,2,1,2,1,1,2,1,1,1,3,48,1
"674",7769551,"M",4,"Alto",31500000,"Pregrado","SOLTERO","BOGOTA D.C.",35,"0","MASTER","I","Nacional",9076044,2,19,14,8,23,25,21,21,22,12,21,13,19,16,23,14,8,13,11,9,4,10,20,36,29,12,423,1
"675",30103022,"M",5,"Alto",31500000,"Especializacion","SOLTERO","BOGOTA D.C.",35,"0","VISA","P","Nacional",35287286,2,2,10,4,1,6,5,4,3,1,4,4,7,5,8,2,10,1,0,0,0,0,0,0,0,0,77,1
"676",12317931,"F",5,"Alto",27000000,"Pregrado","CASADO","BOGOTA D.C.",35,"0","VISA","P","Nacional",64094963,2,3,3,1,2,0,0,1,1,1,2,1,1,1,5,2,2,1,1,2,1,1,1,1,1,1,36,3
"677",36008057,"F",6,"Alto",24000000,"Especializacion","SOLTERO","BOGOTA D.C.",35,"1","VISA","I","Nacional",3413785,2,3,7,4,18,10,4,4,3,4,11,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,75,1
"678",11804585,"M",5,"Alto",24000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",35,"0","MASTER","P","Nacional",11108383,3,11,6,6,10,2,6,1,4,5,0,0,1,1,1,1,3,11,13,1,0,0,0,0,0,0,83,1
"679",18376701,"M",4,"Alto",24000000,"Especializacion","SOLTERO","ANTIOQUIA",35,"0","VISA","P","Internacional",68735762,3,8,8,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
"680",22100717,"M",6,"Alto",22500000,"Especializacion","UNION LIBRE","BOGOTA D.C.",35,"1","VISA","I","Nacional",61351408,2,6,7,12,3,39,8,49,15,8,0,0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,154,3
"681",11148352,"F",4,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",35,"0","VISA","P","Nacional",28563033,3,3,1,8,1,1,0,0,1,2,33,30,19,8,10,1,0,30,7,20,77,24,11,0,0,0,287,1
"682",9573768,"F",5,"Alto",16500000,"Maestria","CASADO","BOGOTA D.C.",35,"0","VISA","P","Nacional",4260926,2,32,19,19,8,40,30,26,20,4,24,1,5,11,4,9,5,1,11,2,0,0,0,0,0,0,271,2
"683",14841515,"M",6,"Alto",15000000,"Maestria","SOLTERO","BOGOTA D.C.",35,"0","AMEX","I","Nacional",52936093,2,3,3,4,2,2,3,3,5,3,3,3,2,3,3,1,2,3,2,3,1,2,0,1,1,2,60,3
"684",11384164,"F",4,"Alto",12000000,"Especializacion","CASADO","ANTIOQUIA",35,"0","VISA","P","Internacional",3673103,3,9,28,34,21,27,15,32,26,12,17,22,30,32,28,25,29,24,28,20,43,30,33,26,30,19,640,2
"685",14755175,"M",4,"Alto",10500000,"Especializacion","CASADO","ANTIOQUIA",35,"0","VISA","P","Internacional",35449228,3,6,1,2,2,8,3,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,4,39,2
"686",13458697,"F",4,"Alto",9000000,"Especializacion","SOLTERO","ANTIOQUIA",35,"0","VISA","P","Internacional",5481827,3,6,9,15,24,15,14,23,28,46,34,24,35,27,16,22,21,22,31,19,12,31,29,20,49,22,594,2
"687",3442913,"F",4,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",35,"0","VISA","P","Internacional",90007066,3,51,15,6,7,14,23,8,18,8,14,8,11,15,16,7,6,15,18,30,27,13,8,8,9,8,363,3
"688",20690146,"M",6,"Alto",7500000,"Especializacion","UNION LIBRE","ANTIOQUIA",35,"3","VISA","P","Internacional",577851,3,7,6,4,2,1,1,2,6,7,6,4,3,6,2,4,4,2,1,0,1,0,0,0,0,0,69,2
"689",18135526,"M",5,"Alto",7500000,"Maestria","SOLTERO","ANTIOQUIA",35,"0","AMEX","P","Internacional",7397613,3,1,5,11,10,3,5,5,3,3,6,5,13,5,2,6,3,5,6,4,6,1,1,6,1,2,118,2
"690",5207549,"M",5,"Alto",4500000,"Especializacion","SOLTERO","ANTIOQUIA",35,"1","VISA","P","Internacional",13590228,3,6,3,11,4,2,7,4,5,5,3,8,5,21,8,7,8,10,12,1,2,1,0,5,3,0,141,2
"691",14140216,"F",6,"Alto",4500000,"Especializacion","SOLTERO","VALLE DEL CAUCA",35,"0","AMEX","I","Nacional",15729051,3,10,2,5,8,4,10,5,4,4,29,23,15,1,2,2,3,6,3,5,19,13,4,26,12,16,231,2
"692",27505885,"M",6,"Alto",3600000,"Especializacion","SOLTERO","ANTIOQUIA",35,"2","VISA","P","Nacional",2715489,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
"693",34001613,"M",5,"Alto",3600000,"Pregrado","UNION LIBRE","BOGOTA D.C.",35,"3","VISA","I","Nacional",2938907,2,12,7,11,11,18,10,4,12,23,46,23,36,24,42,39,89,1,0,0,0,0,0,0,0,0,408,2
"694",31962848,"F",5,"Alto",3600000,"Pregrado","CASADO","BOGOTA D.C.",35,"0","VISA","I","Nacional",164373,2,5,3,5,4,4,5,3,14,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2
"695",14699791,"F",4,"Alto",3600000,"Especializacion","SOLTERO","VALLE DEL CAUCA",35,"0","MASTER","P","Nacional",9564585,3,2,17,3,10,7,14,1,0,8,10,0,3,9,16,16,12,6,0,0,0,0,0,0,0,0,134,2
"696",14239280,"M",6,"Alto",3600000,"Especializacion","SOLTERO","ANTIOQUIA",35,"0","VISA","P","Nacional",11958760,3,4,9,6,12,13,13,16,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2
"697",27645264,"F",4,"Medio",3000000,"Tecnologo","CASADO","ANTIOQUIA",35,"2","MASTER","P","Internacional",2988086,3,5,25,9,22,44,1,4,65,106,3,11,69,1,0,2,55,1,0,0,0,0,0,0,0,0,423,2
"698",11513490,"F",4,"Medio",3000000,"tecnico","CASADO","ANTIOQUIA",35,"0","VISA","P","Nacional",7664890,3,2,8,2,2,3,2,9,6,5,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2
"699",15434818,"M",5,"Alto",43500000,"Pregrado","CASADO","BOGOTA D.C.",34,"0","VISA","I","Nacional",40569442,2,10,23,8,14,6,14,10,2,6,13,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,114,1
"700",12247171,"F",5,"Alto",40500000,"Maestria","CASADO","BOGOTA D.C.",34,"0","VISA","P","Nacional",4786649,2,9,4,14,10,4,3,6,17,16,7,11,19,5,0,8,2,0,0,0,0,0,0,0,0,0,135,1
"701",12433513,"M",6,"Alto",39000000,"Especializacion","CASADO","ANTIOQUIA",34,"0","VISA","P","Internacional",48436910,3,4,9,18,13,6,9,17,30,33,28,45,13,30,26,23,26,32,8,17,7,6,1,0,0,0,401,3
"702",15750383,"M",4,"Alto",36000000,"Maestria","CASADO","BOGOTA D.C.",34,"0","VISA","P","Nacional",10558354,2,6,4,9,2,10,1,8,10,14,4,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,73,1
"703",44371605,"F",5,"Alto",33000000,"Pregrado","SOLTERO","BOGOTA D.C.",34,"0","VISA","P","Nacional",45898739,2,22,19,20,26,38,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3
"704",38017988,"F",5,"Alto",25500000,"Especializacion","SOLTERO","ANTIOQUIA",34,"1","VISA","P","Internacional",9646756,3,22,19,18,19,10,19,22,4,1,0,3,2,5,2,2,5,12,1,3,7,4,18,8,1,2,209,1
"705",2448500,"M",6,"Alto",25500000,"Especializacion","SOLTERO","BOGOTA D.C.",34,"0","VISA","P","Nacional",11036727,2,1,2,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
"706",14994169,"M",5,"Alto",24000000,"Especializacion","UNION LIBRE","ANTIOQUIA",34,"0","VISA","P","Internacional",5784581,3,4,6,11,6,4,2,2,2,2,2,4,2,2,3,4,3,3,4,5,4,6,2,3,3,2,91,1
"707",12119803,"F",5,"Alto",22500000,"Maestria","CASADO","BOGOTA D.C.",34,"0","AMEX","I","Nacional",22047895,2,11,4,1,1,7,9,11,3,1,3,9,5,12,3,2,1,4,5,13,8,14,2,11,4,2,146,1
"708",2948449,"F",4,"Alto",18000000,"Pregrado","SOLTERO","BOGOTA D.C.",34,"0","VISA","I","Nacional",6381440,2,2,3,1,1,4,1,2,6,1,5,2,19,5,4,7,29,26,10,2,6,7,4,6,11,4,168,2
"709",14807827,"F",4,"Alto",17100000,"Especializacion","CASADO","BOGOTA D.C.",34,"0","VISA","P","Nacional",91727884,2,5,2,2,1,1,6,1,2,1,6,2,2,4,5,8,6,4,5,8,9,17,10,16,10,10,143,3
"710",1116050,"M",4,"Alto",15000000,"Especializacion","SOLTERO","ANTIOQUIA",34,"0","VISA","P","Internacional",2293764,3,18,8,23,22,14,12,26,34,46,29,15,19,4,14,15,34,18,40,17,13,32,17,24,33,21,548,2
"711",5418218,"F",5,"Alto",13500000,"Especializacion","CASADO","BOGOTA D.C.",34,"0","VISA","I","Nacional",5767000,2,2,21,33,17,26,31,22,23,40,42,20,28,18,41,18,52,50,74,61,27,33,26,20,41,16,782,2
"712",34422421,"F",4,"Alto",12000000,"Maestria","SOLTERO","BOGOTA D.C.",34,"0","AMEX","I","Nacional",10164905,2,2,3,19,8,5,7,7,6,3,9,1,4,7,8,2,5,10,4,12,8,4,5,4,2,2,147,2
"713",16986644,"M",4,"Alto",10500000,"Especializacion","SOLTERO","ANTIOQUIA",34,"0","VISA","P","Nacional",54469403,3,4,3,5,5,12,5,4,5,4,7,1,3,6,1,0,0,4,1,0,0,0,0,0,0,0,70,3
"714",15078795,"M",5,"Alto",10200000,"Especializacion","SOLTERO","ANTIOQUIA",34,"0","VISA","P","Internacional",4838906,3,6,11,6,2,11,5,4,5,7,6,8,10,12,2,0,0,0,0,0,0,0,0,0,0,0,95,2
"715",12471544,"F",5,"Alto",7500000,"Especializacion","SOLTERO","VALLE DEL CAUCA",34,"0","AMEX","I","Nacional",4538899,3,5,8,7,4,23,8,37,8,5,7,2,1,4,3,3,1,5,5,2,5,1,2,2,0,0,148,2
"716",4661800,"F",6,"Alto",5400000,"Especializacion","CASADO","ANTIOQUIA",34,"0","VISA","P","Nacional",23084566,3,4,3,11,4,2,1,2,3,7,7,14,10,4,5,4,4,14,19,12,4,0,0,0,0,0,134,2
"717",14102185,"M",5,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",34,"0","VISA","P","Internacional",852909,3,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,2,0,1,0,26,2
"718",35376988,"F",5,"Alto",4500000,"Maestria","SOLTERO","BOGOTA D.C.",34,"0","AMEX","I","Nacional",7218973,2,6,2,1,2,0,1,1,2,3,2,3,9,5,13,2,0,0,0,0,0,0,0,0,0,0,52,2
"719",4472644,"F",4,"Alto",3600000,"Pregrado","CASADO","BOGOTA D.C.",34,"0","VISA","P","Nacional",292787,2,4,3,8,2,6,2,8,2,9,3,6,3,3,1,3,5,1,0,0,0,0,0,0,0,0,69,2
"720",8118335,"M",5,"Alto",3600000,"Especializacion","SOLTERO","VALLE DEL CAUCA",34,"0","MASTER","I","Nacional",6535101,3,2,1,1,1,1,2,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,0,30,2
"721",1837150,"F",4,"Alto",3600000,"Especializacion","SOLTERO","ANTIOQUIA",34,"0","VISA","P","Internacional",14076235,3,3,2,2,3,4,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2
"722",81894,"F",6,"Alto",3600000,"Maestria","CASADO","BOGOTA D.C.",34,"0","AMEX","I","Nacional",15588122,2,1,1,1,2,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,11,2
"723",10633986,"F",4,"Medio",3000000,"Especializacion","CASADO","VALLE DEL CAUCA",34,"0","VISA","P","Nacional",3580310,3,4,4,4,1,0,3,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
"724",168478,"M",4,"Medio",3000000,"tecnico","CASADO","ANTIOQUIA",34,"0","VISA","P","Internacional",7789135,3,11,12,10,5,16,17,5,3,6,13,7,20,4,5,5,16,62,31,5,5,4,13,14,17,33,339,2
"725",23724935,"F",4,"Alto",39000000,"Especializacion","SOLTERO","ANTIOQUIA",33,"0","VISA","P","Nacional",14895181,3,4,5,1,3,10,10,22,7,2,3,1,9,4,4,5,2,4,6,4,4,5,3,7,9,3,137,1
"726",8852363,"F",4,"Alto",27000000,"Maestria","SOLTERO","VALLE DEL CAUCA",33,"0","AMEX","I","Nacional",7505437,2,5,2,4,1,1,5,5,37,4,4,4,2,3,11,3,1,9,10,14,1,0,0,0,0,0,126,1
"727",2695793,"F",6,"Alto",27000000,"Pregrado","CASADO","BOGOTA D.C.",33,"0","VISA","I","Nacional",27688216,2,10,14,11,9,16,12,13,11,10,4,9,5,7,5,3,3,3,0,0,0,0,0,0,1,0,146,1
