Cliente_Id;Sexo;Estrato;Segmento;Rango de ingresos;Nivel de estudio;Estado civil;Departamento;Edad;Hijos  ;Franquicia;Canal: Presente/No presente;Origen: Nacional /Internacional;Monto transado;Reclamos realizados;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906
22231103;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;41,039,988; 3 ;8;8;12;18;15;13;4;9;7;9;6;2;1;10;1;3;11;12;12;8;3;6;6;4;5
11546545;F;-1;-1; 18,000,000 ;-1;-1;-1; 43 ;0;3;P;Internacional;23,033,176; 3 ;16;21;13;17;20;15;15;8;10;24;28;32;32;24;16;18;28;27;71;6;;;;;
39092276;M;-1;-1; 21,000,000 ;-1;-1;-1; 30 ;?;3;P;Internacional;18,969,617; 3 ;9;3;5;;4;7;3;2;;;4;2;3;;9;;;;;2;;;1;5;2
861987;M;-1;-1; 36,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;20,772,056; 3 ;5;13;4;5;9;16;2;7;9;4;5;9;1;1;3;1;3;5;3;2;1;1;2;1;1
28407718;-1;-1;-1; 16,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;31,569,015; 3 ;5;7;3;6;2;7;10;24;4;4;3;5;1;3;4;5;;9;1;1;;;3;;
17723160;M;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,290,689; 3 ;1;1;3;;;;;;;;;1;;1;;;;;3;1;;;;4;1
45268891;F;-1;-1; 18,000,000 ;-1;-1;-1; 22 ;?;3;P;Internacional;1,092,449; 3 ;8;7;8;12;11;5;14;2;5;9;9;12;12;6;4;2;9;11;8;9;3;7;11;13;7
7038602;M;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;69,811,480; 3 ;11;2;10;1;10;17;11;10;12;20;10;17;13;5;5;37;39;25;6;18;26;25;12;12;14
34584333;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;107,034; 3 ;9;13;17;2;9;3;10;6;1;4;3;1;5;3;1;;;;;;;;;;
23899775;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,233,690; 3 ;11;12;61;84;17;5;12;6;2;2;3;32;64;26;2;17;18;35;40;55;40;26;15;24;14
13215217;M;4;2; 18,000,000 ;2;C;11683; 51 ;1;3;P;Internacional;11,301,470; 3 ;25;4;11;6;14;5;21;7;25;28;25;11;22;36;32;39;19;10;21;17;23;9;1;22;8
40760948;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;24,585,317; 3 ;8;2;9;13;15;7;2;3;5;22;11;37;10;3;5;2;28;13;39;41;;;;1;
2530659;F;-1;-1; 9,000,000 ;-1;-1;-1; 80 ;0;3;P;Internacional;415,808; 3 ;2;1;2;;;;;;;;;;1;;;;;;;;;;;;
30076390;F;3;1; 20,700,000 ;-1;-1;-1; 43 ;?;3;P;Internacional;4,105,369; 3 ;12;14;8;6;6;5;15;6;;;;;;;;;;;;;;;;;
19391832;F;-1;-1; 6,000,000 ;-1;-1;-1; 53 ;?;3;P;Internacional;53,997; 3 ;12;14;4;7;7;6;9;4;4;10;1;4;;;;;;;;;;;;;
46937563;-1;-1;-1; 10,500,000 ;-1;-1;-1; 34 ;?;3;P;Internacional;37,520,945; 3 ;10;12;6;7;7;9;10;17;15;16;11;15;32;12;12;19;15;19;16;27;26;19;25;20;22
8707274;F;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;21,111,810; 3 ;1;3;8;4;2;14;4;3;1;2;2;2;1;1;2;6;1;2;;;;;;;
36253005;F;-1;-1; 12,000,000 ;-1;-1;-1; 28 ;?;3;P;Internacional;32,315,262; 3 ;4;4;29;;4;14;10;8;12;14;18;87;7;17;34;19;21;20;19;8;13;17;9;3;5
25568447;F;-1;-1; 66,000,000 ;-1;S;-1; 16 ;?;3;P;Internacional;42,461,683; 3 ;1;22;40;32;16;21;26;12;5;;;;;;;;;;;;;;;;
14883889;M;-1;-1; 6,000,000 ;-1;-1;-1; 70 ;0;3;P;Internacional;3,708,038; 3 ;1;43;56;43;27;25;17;30;15;19;18;13;20;21;9;22;21;19;24;21;15;9;9;19;10
42429620;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;19,437,422; 3 ;3;10;21;12;15;61;21;15;24;19;13;12;15;27;2;;;;;;;;;;
11611738;M;-1;-1; 15,000,000 ;-1;S;-1; 44 ;0;3;P;Internacional;10,096,128; 3 ;24;34;11;8;18;11;10;33;14;27;32;38;69;60;32;32;27;36;40;36;28;30;26;28;40
39157469;-1;-1;-1; 33,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;43,985,781; 3 ;2;3;4;8;4;7;4;6;3;7;4;5;8;3;4;6;17;3;3;3;5;5;3;8;7
927180;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,614,376; 3 ;6;1;6;1;2;;;;;;;;;;;;;;;;;;;;
28472911;-1;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;45,377,167; 3 ;9;5;5;3;4;2;5;13;10;7;4;1;2;5;5;1;2;6;3;2;2;1;2;2;
17788353;F;-1;-1; 21,000,000 ;-1;S;-1; 31 ;1;3;P;Internacional;1,002,583; 3 ;8;4;4;21;10;7;12;8;;2;;;;;;;;;;;;;;;
7103795;F;-1;-1; 31,500,000 ;-1;-1;-1; 43 ;0;3;P;Internacional;6,652,392; 3 ;10;2;1;3;2;4;1;1;3;9;2;3;1;3;3;1;3;1;1;1;1;10;3;1;5
34649526;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,801,297; 3 ;4;1;2;4;6;3;7;3;3;2;2;1;2;9;6;2;1;8;3;7;4;5;10;2;16
23964968;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;65,432,799; 3 ;12;4;4;3;1;1;2;10;1;2;2;1;3;7;11;10;16;3;3;7;6;6;;;
40826141;M;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,842,234; 3 ;4;1;1;1;4;5;3;3;3;4;2;3;13;14;5;5;9;4;3;4;3;4;11;3;4
2595852;M;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;18,229,548; 3 ;15;33;58;12;29;31;61;37;52;41;30;43;43;4;4;23;1;6;;;6;2;24;10;12
30141583;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,261,113; 3 ;29;36;22;18;15;11;17;14;13;21;10;13;9;12;22;21;24;28;25;22;25;15;29;30;34
19457025;M;-1;-1; 19,500,000 ;-1;-1;-1; 32 ;?;3;P;Internacional;4,230,589; 3 ;8;6;8;11;2;5;5;3;12;2;4;;4;;;;4;;2;;;;;;
47002756;F;-1;-1; 19,500,000 ;-1;-1;-1; 65 ;?;3;P;Internacional;21,259,327; 3 ;1;5;1;;1;;6;1;1;3;7;3;;;;;;;;;;;;;
8772467;F;-1;-1; 7,500,000 ;-1;-1;-1; 60 ;0;3;P;Internacional;700,221; 3 ;2;4;4;3;4;14;5;6;10;9;8;13;7;6;8;10;15;4;3;1;6;3;1;5;7
36318198;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;4,506,336; 3 ;2;2;3;1;2;1;1;3;6;6;4;2;3;1;3;9;10;4;16;10;10;17;6;18;11
25633640;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,310,197; 3 ;9;14;2;2;2;2;2;2;2;2;4;3;6;3;2;3;2;3;2;10;2;2;2;12;
14949082;F;-1;-1; 21,000,000 ;-1;-1;-1; 38 ;0;3;P;Internacional;25,918,414; 3 ;2;3;2;5;1;;;;;;;;;;;;;;;;;;;;
42494813;M;-1;-1; 9,000,000 ;-1;-1;-1; 41 ;?;3;P;Internacional;11,378,658; 3 ;10;1;1;2;;4;1;3;10;5;15;7;1;6;8;2;4;1;11;3;4;13;9;2;9
4264524;F;2;-1; 15,000,000 ;2;C;-1; 80 ;0;3;P;Internacional;18,818,712; 3 ;12;34;32;13;34;26;;;;;;;;;;;;;;;;;;;
31810255;F;-1;-1; 4,500,000 ;-1;-1;-1; 33 ;?;3;P;Internacional;13,959,257; 3 ;2;3;2;1;;;2;;3;2;3;4;12;8;;1;;4;5;;;;1;5;1
21125697;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;435,642; 3 ;8;5;1;;3;;;;;;;;;;;;;;;;;;;;
48671428;M;-1;-1; 18,000,000 ;-1;-1;-1; 40 ;?;3;P;Internacional;6,622,729; 3 ;4;1;2;1;;3;5;;4;2;3;;1;;;;;;;;;;;;
37986870;M;-1;-1; 9,000,000 ;-1;-1;-1; 50 ;?;3;P;Internacional;3,396,121; 3 ;1;3;1;1;2;4;;2;;2;;2;;;3;1;5;;2;;3;1;;1;1
27302312;F;-1;-1; 3,600,000 ;-1;-1;-1; 36 ;?;3;P;Internacional;2,391,895; 3 ;35;49;60;61;69;55;45;67;59;86;92;42;100;96;100;79;77;145;102;54;60;56;72;42;92
16617754;M;-1;-1; 30,000,000 ;-1;-1;-1; 52 ;?;3;P;Internacional;44,396,413; 3 ;18;53;93;29;46;34;30;58;51;25;104;18;38;45;108;62;109;49;124;88;18;17;21;2;64
44163485;F;-1;-1; 4,500,000 ;-1;-1;-1; 50 ;?;3;P;Internacional;19,671,765; 3 ;6;5;4;1;15;5;1;3;3;1;1;3;;;;;;;;;;;;;
5298701;F;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,640,330; 3 ;8;5;2;;;;;;;;;;;;;;;;;;;;;;
32844432;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;4,432,481; 3 ;1;2;2;4;1;4;2;1;1;1;8;9;9;7;9;;;;;;;;;;
22159874;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;4,148,962; 3 ;5;7;8;6;6;8;8;7;5;6;3;8;7;7;9;7;3;9;9;10;6;7;8;18;3
11475316;F;-1;-1; 24,000,000 ;-1;-1;-1; 51 ;0;3;P;Internacional;1,377,526; 3 ;4;3;5;6;4;3;8;1;2;5;5;3;3;2;3;7;6;2;3;6;4;;;;
39021047;M;-1;-1; 1,800,000 ;-1;-1;-1; 30 ;?;3;P;Internacional;283,177; 3 ;8;2;2;2;2;2;3;1;3;2;6;5;6;3;8;14;2;11;18;20;13;14;13;;
790758;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;1,477,860; 3 ;5;1;1;2;2;;;2;5;1;;;8;;1;;;;;;;5;;;
28336489;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;4,870,016; 3 ;34;73;78;32;41;42;1;;;;;;;;;;;;;;;;;;
17651931;F;-1;-1; 12,000,000 ;-1;-1;-1; 49 ;?;3;P;Internacional;8,577,409; 3 ;2;12;7;5;15;11;6;2;2;4;10;1;;1;;3;15;13;11;8;;;;;
45197662;F;-1;-1; 9,000,000 ;-1;-1;-1; 34 ;?;3;P;Internacional;7,750,855; 3 ;3;2;4;10;19;12;11;27;16;8;8;6;10;17;14;7;20;17;20;22;11;6;;;
6967373;F;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;17,032,322; 3 ;5;1;3;3;1;;3;3;;1;1;6;3;2;2;3;3;5;3;;9;10;5;8;10
34513104;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,693,258; 3 ;9;7;9;12;6;8;11;6;4;17;6;11;11;5;10;16;11;10;13;6;;9;4;4;
23828546;M;-1;-1; 9,600,000 ;-1;-1;-1; 42 ;?;3;P;Internacional;13,009,428; 3 ;3;36;17;12;45;32;46;42;33;26;1;10;14;12;;6;2;;;;2;2;4;2;3
40689719;-1;-1;-1; 18,000,000 ;-1;-1;-1; 26 ;?;3;P;Internacional;20,451,524; 3 ;8;5;9;2;5;8;1;11;;3;4;9;1;4;13;5;5;14;1;7;17;6;2;5;9
2459430;M;-1;-1; 4,800,000 ;-1;-1;-1; 37 ;?;3;P;Internacional;7,671,825; 3 ;12;1;4;2;3;6;13;1;18;19;12;9;9;19;12;15;23;31;13;4;7;20;24;3;18
30005161;M;3;1; 15,000,000 ;3;S;-1; 27 ;?;3;P;Internacional;22,499,198; 3 ;22;14;10;3;5;6;2;6;8;7;7;15;29;12;13;5;17;19;29;13;8;19;25;27;28
19320603;M;-1;-1; 30,000,000 ;-1;-1;-1; 32 ;?;3;P;Internacional;10,647,019; 3 ;28;8;8;17;15;17;9;21;;;;;;;;;;;;;;;;;
46866334;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,214,332; 3 ;10;12;26;42;30;37;26;24;23;31;22;28;29;33;29;28;28;18;24;4;;;;12;
8636045;F;4;2; 6,000,000 ;2;C;19104; 72 ;3;3;P;Internacional;1,124,283; 3 ;12;26;21;22;27;3;12;10;13;16;30;23;38;18;27;11;27;17;10;13;6;10;;2;1
36181776;-1;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,408,486; 3 ;5;16;11;8;13;11;16;11;10;6;;;;;;;;;;;;;;;
25497218;M;-1;-1; 4,500,000 ;-1;-1;-1; 29 ;?;3;P;Internacional;4,467,374; 3 ;2;2;12;;;;2;;;;;;;;;;;;;;;;;;
14812660;M;4;2; 30,000,000 ;-1;-1;-1; 32 ;0;3;P;Internacional;28,376,765; 3 ;2;2;1;;3;11;9;1;;;;;;;;;;;;;;;;;
42358391;M;-1;-1; 19,800,000 ;-1;-1;-1; 37 ;?;3;P;Internacional;7,559,166; 3 ;8;15;13;21;16;5;7;7;10;10;10;11;11;13;6;4;15;18;4;4;;5;3;3;1
4128102;M;4;2; 9,000,000 ;-1;-1;13863; 50 ;0;3;P;Internacional;1,282,185; 3 ;4;6;6;27;17;13;7;8;17;11;18;10;14;5;7;4;21;1;8;;;;11;11;17
31673833;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,244,302; 3 ;1;4;1;;2;2;2;;1;;;;;;1;3;;;;1;;;;;
20989275;F;3;1; 5,400,000 ;-1;-1;13863; 36 ;?;3;P;Internacional;5,505,227; 3 ;1;3;5;2;3;;;;;;;;;;;;;;;;;;;;
48535006;F;-1;-1; 37,500,000 ;-1;-1;-1; 57 ;?;3;P;Internacional;18,655,662; 3 ;23;2;3;6;;;;;;1;;;;;;;;;;;;;;;
21939070;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,100,051; 3 ;3;4;3;;;3;3;1;;;;;;;;;;;;;;;;;
11254512;F;3;1; 24,000,000 ;-1;-1;-1; 49 ;0;3;P;Internacional;1,140,703; 3 ;2;6;4;9;14;14;7;9;3;4;3;2;4;8;7;5;14;11;10;2;1;5;6;6;3
38800243;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,948,999; 3 ;4;1;7;1;3;;;;;2;2;5;4;3;3;;2;5;2;5;2;3;3;2;2
569954;F;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;3,557,982; 3 ;1;5;3;3;8;2;7;1;5;2;2;2;1;2;;9;;;;1;;;1;;
28115685;-1;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,998,369; 3 ;3;5;3;1;1;1;19;;;;;;;;;;;;;;;;;;
17431127;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;11,338,741; 3 ;2;1;3;2;1;;1;1;1;;2;2;2;;3;1;2;;;;8;53;13;;
44976858;M;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,657,688; 3 ;2;1;6;;;2;;2;;1;;1;;;;;;;;;;;;;
6746569;F;-1;-1; 15,000,000 ;-1;-1;-1; 69 ;0;3;P;Internacional;10,609,516; 3 ;6;4;3;5;14;6;18;9;6;16;13;9;7;8;7;4;18;12;13;12;6;9;3;3;3
34292300;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;313,837; 3 ;1;1;1;3;4;;;2;;;;;;15;15;1;9;;;;;;;;
23607742;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;12,545,501; 3 ;4;30;32;43;31;38;33;36;36;28;33;19;;;;2;;1;;;;;;;
40468915;F;-1;-1; 3,600,000 ;-1;-1;-1; 40 ;?;3;P;Internacional;427,355; 3 ;8;8;11;10;13;13;12;8;13;25;11;15;2;9;10;29;26;10;13;14;14;16;18;3;
2238626;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;84,184,037; 3 ;20;16;12;2;8;11;21;;;;;;;;;;;;;;;;;;
29784357;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,899,048; 3 ;1;1;1;1;1;1;1;3;;;;;;;;;;;;;;;;;
19099799;M;-1;-1; 12,000,000 ;-1;-1;-1; 57 ;?;3;P;Internacional;7,976,881; 3 ;30;8;17;3;2;6;3;2;2;7;4;4;3;3;6;5;7;7;14;13;;;;;
46645530;M;-1;-1; 14,250,000 ;-1;-1;-1; 19 ;?;3;P;Internacional;2,397,850; 3 ;6;6;5;;2;2;5;8;;1;;10;2;;5;6;2;;1;;;1;1;3;1
8415241;F;-1;-1; 25,500,000 ;-1;-1;-1; 78 ;0;3;P;Internacional;19,279,927; 3 ;8;11;11;7;8;9;9;21;14;17;14;16;37;16;22;29;33;26;25;41;57;21;57;57;68
35960972;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;7,429,501; 3 ;34;23;19;13;25;24;22;20;12;22;12;6;26;37;22;13;15;7;15;9;13;1;1;2;
25276414;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;17,780,940; 3 ;13;15;4;9;29;63;10;20;9;8;10;8;6;4;11;50;32;13;8;1;;;;1;1
14591856;M;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;24,110,354; 3 ;2;2;4;1;;3;;;1;3;;;2;3;2;2;;;1;3;6;1;;1;1
42137587;M;-1;-1; 4,500,000 ;-1;-1;-1; 15 ;?;3;P;Internacional;38,553,287; 3 ;19;3;1;3;6;5;1;1;5;12;3;4;2;9;5;3;3;3;7;1;1;4;3;1;2
3907298;M;-1;-1; 18,000,000 ;-1;-1;-1; 57 ;0;3;P;Internacional;13,078,968; 3 ;1;1;18;4;1;5;;7;15;17;6;13;18;39;41;14;11;12;32;15;36;25;32;5;3
31453029;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;38,680,136; 3 ;12;5;9;11;13;12;10;4;4;19;4;2;6;16;7;7;6;6;4;;2;;;;1
20768471;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,000,833; 3 ;3;6;10;10;11;6;;;1;;;;;;;;;;;;;;;;
48314202;-1;-1;-1; 9,000,000 ;-1;-1;-1; 30 ;?;3;P;Internacional;10,957,521; 3 ;3;8;2;12;7;4;2;5;;1;6;3;2;6;3;1;2;3;16;8;7;3;;3;4
10083913;M;-1;-1; 3,600,000 ;-1;-1;-1; 27 ;?;3;P;Internacional;2,184,029; 3 ;7;3;5;12;7;11;7;9;5;8;8;7;7;13;2;;;;;;;;;;
37629644;F;-1;-1; 54,000,000 ;-1;-1;-1; 27 ;?;3;P;Internacional;50,721,483; 3 ;3;2;2;1;1;6;7;2;;4;;;;;;;;;;;;;;;
22289791;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;22,790,947; 3 ;22;4;2;1;3;3;3;15;7;2;;;;6;4;2;3;6;3;5;4;5;;3;5
11605233;M;-1;-1; 12,000,000 ;-1;S;-1; 42 ;1;3;P;Internacional;1,255,162; 3 ;1;7;6;1;30;19;8;15;7;14;8;20;24;15;5;5;3;4;33;;;;;;
39150964;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,265,311; 3 ;14;25;6;3;21;2;6;19;12;1;;;;;;;;;;;;;1;;
920675;-1;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;3,427,682; 3 ;2;3;3;1;2;3;3;1;3;12;1;1;3;;1;3;7;2;2;1;2;1;;1;1
28466406;-1;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,951,554; 3 ;9;1;7;7;9;;;4;1;;;;3;1;2;;2;3;4;2;7;3;2;6;2
17781848;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,968,340; 3 ;3;3;3;4;1;6;4;3;1;;;;2;2;2;;1;;;4;1;;3;4;3
45327579;-1;-1;-1; 16,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,845,968; 3 ;6;1;4;5;7;6;10;6;7;5;8;7;5;6;10;6;10;14;5;6;8;6;11;11;12
7097290;F;1;1; 5,400,000 ;-1;C;13045; 42 ;0;3;P;Internacional;7,835,282; 3 ;3;2;1;3;6;1;3;1;2;6;1;;;;;;;;;;;;;;
34643021;F;-1;-1; 18,000,000 ;-1;C;-1; 50 ;4;3;P;Internacional;22,981,044; 3 ;2;3;2;2;1;;4;1;3;2;2;1;1;4;;2;3;;1;2;1;1;1;1;2
23958463;M;5;3; 7,500,000 ;-1;-1;-1; 43 ;?;3;P;Internacional;4,686,830; 3 ;1;11;17;;12;4;3;2;3;;;;;;;;;;;;;;;;
13273905;-1;-1;-1; 45,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;375,361; 3 ;3;18;16;11;11;18;15;18;11;22;38;24;25;35;43;30;33;42;28;55;64;52;41;42;27
40819636;-1;-1;-1; 46,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;36,957,441; 3 ;1;5;3;;;;;;;;;;;;;;;;;;;;;;
2589347;F;-1;-1; 3,600,000 ;3;C;17942; 57 ;2;3;P;Internacional;3,665,325; 3 ;10;4;7;;7;4;3;2;;;;;18;;;;;;;;;;;;
30135078;-1;6;3; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;283,508; 3 ;2;35;6;;4;13;1;1;1;13;2;1;7;9;42;5;4;11;23;11;4;4;4;4;4
19450520;M;-1;-1; 11,400,000 ;-1;-1;-1; 35 ;?;3;P;Internacional;45,498,819; 3 ;27;65;19;30;27;19;15;20;40;19;46;35;59;15;38;24;33;27;36;35;4;4;12;23;32
46996251;F;-1;-1; 5,400,000 ;-1;-1;-1; 48 ;?;3;P;Internacional;681,290; 3 ;1;2;8;1;4;5;5;3;;3;;;2;2;7;4;4;;2;10;;;;;
8765962;F;-1;-1; 7,500,000 ;-1;-1;-1; 71 ;0;3;P;Internacional;2,756,763; 3 ;3;8;2;4;6;4;;;2;4;1;3;3;5;;2;;;;3;1;6;1;19;1
36311693;F;-1;-1; 4,500,000 ;-1;-1;-1; 12 ;?;3;P;Internacional;3,048,230; 3 ;3;1;10;10;4;6;7;;4;3;10;9;12;9;8;11;4;4;1;;;;;;
25627135;M;-1;-1; 12,000,000 ;-1;-1;-1; 34 ;?;3;P;Internacional;3,754,938; 3 ;13;2;22;11;9;9;22;23;12;12;27;27;20;48;21;33;57;52;41;38;53;59;31;42;44
14942577;M;2;-1; 3,600,000 ;3;S;-1; 49 ;0;3;P;Internacional;21,653,310; 3 ;4;1;6;29;9;9;8;7;4;5;6;7;6;6;6;10;8;5;7;5;5;16;7;;1
42488308;M;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,825,615; 3 ;2;1;10;5;5;6;7;;;;;2;;;;;;;;;;;;;
4258019;F;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;4,407,073; 3 ;9;17;10;13;21;3;7;11;2;;2;2;;1;;;;;1;5;1;3;1;1;2
31803750;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;8,683,772; 3 ;3;7;8;6;22;25;15;15;21;18;11;37;11;11;14;2;;;;2;;1;;;
21119192;M;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;7,594,614; 3 ;3;6;1;4;3;5;4;6;2;5;5;4;;5;3;3;1;4;1;;3;1;2;5;5
48664923;M;-1;-1; 7,500,000 ;-1;-1;-1; 57 ;?;3;P;Internacional;3,842,183; 3 ;3;1;4;;1;4;2;7;4;;1;2;2;5;5;;;5;1;;5;7;7;2;
10434634;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;15,311,422; 3 ;2;3;2;;;;;;;;;;;;;;;;;;;;;;
3955321;-1;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,894,033; 3 ;1;20;17;15;17;22;12;11;8;10;16;10;18;14;16;13;17;12;12;7;32;23;14;10;
31501052;M;3;1; 12,000,000 ;-1;-1;-1; 40 ;?;3;P;Internacional;5,496,827; 3 ;8;13;6;2;;;;;;;;;;;;;;;;;;;;;
20816494;-1;-1;-1; 36,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;27,094,789; 3 ;1;2;8;;2;;1;1;;;;1;;;;;2;1;1;1;;;;;
48362225;M;-1;-1; 3,600,000 ;-1;-1;-1; 56 ;?;3;P;Internacional;5,917,368; 3 ;10;39;36;36;27;42;42;63;56;45;10;;;;;;;;;;;;;;
10131936;-1;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;2,728,216; 3 ;1;6;25;27;3;;;;;;;;;1;;;;;;;;;;;
37677667;M;-1;-1; 42,000,000 ;-1;-1;-1; 34 ;?;3;P;Internacional;30,315,877; 3 ;1;1;1;2;;;;1;;;;;;;;;;;;;;;;;
26993109;M;-1;-1; 3,600,000 ;-1;-1;-1; 32 ;?;3;P;Internacional;3,040,373; 3 ;1;3;5;4;2;2;1;1;2;7;5;;;1;;;;;;;;;;;
16308551;F;-1;-1; 8,100,000 ;-1;-1;-1; 21 ;?;3;P;Internacional;4,698,410; 3 ;2;7;5;;;4;3;3;5;3;12;4;4;4;3;3;3;3;3;27;6;4;3;22;32
43854282;-1;-1;-1; 1,200,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;982,754; 3 ;2;8;4;8;7;1;3;;;;;;;;;;;;;;;;;;
5623993;-1;-1;-1; 23,100,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,976,649; 3 ;3;4;1;6;5;2;1;3;2;4;2;8;5;5;7;3;7;4;3;1;2;1;4;;3
33169724;M;-1;-1; 15,000,000 ;-1;-1;-1; 45 ;?;3;P;Internacional;4,777,739; 3 ;18;30;11;8;;2;1;;;;;;;;;;;;;;;;;;
22485166;-1;-1;-1; 13,500,000 ;-1;-1;-1; 26 ;?;3;P;Internacional;4,486,225; 3 ;1;4;2;2;1;1;1;1;2;2;2;4;2;2;2;2;3;7;4;5;2;2;3;2;5
