Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx;Recency;Outliers;Mahal Distance
44907995;F;5;Alto;4200000;Especializacion;CASADO;VALLE DEL CAUCA;67;AMEX;I;Nacional;21858917;3;9;2;2;5;9;2;23;11;6;6;8;9;10;5;10;7;13;11;1;3;0;8;2;7;1;170;0;0;16.162.231.028.825.400
4225351;M;4;Alto;4200000;Especializacion;CASADO;ANTIOQUIA;65;VISA;P;Internacional;14797993;3;5;24;44;28;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;20;0;14.483.026.692.437.200
11634944;F;4;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;65;VISA;P;Internacional;4431963;3;8;18;30;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;20;0;16.105.796.058.735.700
6294929;F;5;Alto;4200000;Especializacion;CASADO;VALLE DEL CAUCA;64;AMEX;I;Nacional;18115582;3;2;4;3;3;3;1;1;6;3;7;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;47;12;0;14.684.805.641.901.000
32769125;M;4;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Nacional;6914070;3;2;39;7;5;5;30;8;2;4;48;17;22;21;34;15;4;2;7;3;10;1;2;5;1;2;296;0;0;0.854873843
24907993;M;5;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;41;VISA;P;Internacional;10414067;3;1;3;1;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;13;12;0;0.802132228
1728481;M;6;Alto;4200000;Especializacion;SOLTERO;BOGOTA D.C.;36;VISA;P;Nacional;5053173;2;5;2;1;2;2;1;4;1;1;1;0;0;0;0;2;7;3;5;3;1;2;4;2;0;0;49;2;0;10.347.900.997.839.100
30163851;M;5;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;34;VISA;P;Internacional;23933235;3;1;3;4;2;2;3;0;1;0;0;0;2;0;0;0;0;3;0;0;1;1;0;9;3;1;36;0;0;11.434.982.056.099.200
38293116;M;6;Alto;4200000;Maestria;CASADO;BOGOTA D.C.;33;VISA;P;Nacional;8028586;2;1;5;2;0;0;0;0;2;1;16;18;1;25;38;16;1;0;0;2;0;3;0;10;4;9;154;0;0;0.998562247
22962868;F;4;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;32;VISA;P;Internacional;2057100;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;22;0;1.414.354.495.266.630
33429375;M;4;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;28;MASTER;P;Nacional;3500788;3;6;25;20;39;20;20;51;31;47;16;11;41;24;13;15;19;7;5;4;16;8;21;10;3;3;475;0;0;20.177.246.902.103.600
41890845;F;5;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;28;VISA;P;Internacional;5394595;3;15;26;9;5;17;26;35;9;20;3;9;22;13;10;14;11;14;29;8;6;4;13;7;5;6;336;0;0;15.990.289.454.183.400
1039071;M;4;Alto;4200000;Maestria;CASADO;BOGOTA D.C.;26;AMEX;I;Nacional;21553147;2;13;7;5;7;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;62;1;0;15.400.662.708.946.700
42525931;M;5;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;25;VISA;P;Internacional;3639924;3;9;13;8;6;7;11;6;4;6;5;3;8;5;7;10;9;8;14;4;8;2;0;0;0;0;153;4;0;1.633.848.168.645.450
32554765;F;6;Alto;4050000;Especializacion;SOLTERO;VALLE DEL CAUCA;28;AMEX;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;17.012.412.689.325.200
37981568;F;5;Alto;3900000;Especializacion;CASADO;ANTIOQUIA;54;VISA;P;Nacional;12109301;3;5;2;6;1;1;5;0;1;1;1;1;1;1;1;4;2;5;4;3;3;4;2;3;10;3;70;0;0;0.775934143
25509025;F;5;Alto;3900000;Maestria;SOLTERO;BOGOTA D.C.;27;AMEX;I;Nacional;11627903;2;3;12;4;8;3;5;5;1;0;0;3;8;9;3;1;5;2;2;1;8;9;0;4;6;0;102;1;0;13.905.541.927.621.900
44686171;M;5;Alto;3600000;Pregrado;VIUDO;BOGOTA D.C.;73;VISA;I;Nacional;13719987;2;10;3;2;2;2;6;2;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;65;0;0;2.060.789.847.842.400
31850713;F;6;Alto;3600000;Especializacion;VIUDO;VALLE DEL CAUCA;72;MASTER;I;Nacional;128397;3;1;3;3;2;6;2;1;2;1;2;1;2;7;5;10;1;6;2;4;2;11;1;3;2;3;83;0;0;21.434.602.395.644.900
25089237;M;4;Alto;3600000;Especializacion;VIUDO;VALLE DEL CAUCA;72;MASTER;I;Nacional;5031647;3;1;1;3;1;3;2;0;1;3;4;1;4;0;1;2;0;0;5;1;0;0;0;0;0;2;35;0;0;2.099.612.829.899.070
9937112;M;5;Alto;3600000;Especializacion;VIUDO;ANTIOQUIA;71;VISA;P;Internacional;4409394;3;2;2;1;1;2;2;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;0;20.688.621.049.072.700
8309081;F;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;70;VISA;P;Nacional;1037627;3;11;4;11;11;2;2;8;19;11;1;0;5;12;0;0;0;0;0;0;0;0;0;0;0;0;97;12;0;19.811.730.993.095.600
40291444;M;6;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;70;VISA;I;Nacional;1557689;2;1;3;1;2;1;3;1;1;4;2;4;1;2;1;2;2;3;4;2;3;5;4;2;5;8;67;0;0;19.947.518.736.996.800
569954;F;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;70;VISA;P;Internacional;3557982;3;1;5;3;3;8;2;7;1;5;2;2;2;1;2;0;9;0;0;0;1;0;0;1;0;0;55;2;0;19.669.827.301.470.200
17284326;F;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;70;VISA;P;Internacional;18441101;3;20;24;31;16;40;6;5;47;14;16;5;0;0;0;0;0;4;1;0;0;0;0;0;0;0;229;7;0;18.166.586.131.392.500
861600;F;4;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;70;AMEX;I;Nacional;19802812;2;1;9;1;2;3;1;17;9;7;17;16;2;10;7;9;1;6;5;13;2;11;20;20;8;13;210;0;0;18.162.061.990.648.500
13343054;F;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;70;VISA;P;Internacional;25244239;3;4;4;10;12;9;8;6;6;7;12;7;10;12;11;15;9;11;1;3;10;7;4;7;9;8;202;0;0;18.849.706.152.242.300
44526808;M;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Nacional;1783626;3;14;23;11;12;8;13;16;11;15;14;11;15;7;2;9;3;3;13;17;28;13;16;11;10;9;304;0;0;1.975.858.545.014.480
43499952;F;4;Alto;3600000;Maestria;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;4823555;2;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;11;4;0;19.395.267.730.635.300
42473952;F;4;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;I;Nacional;5330860;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;20;0;1.939.485.025.551.730
21190503;F;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;6427236;3;1;6;1;4;3;3;3;1;5;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;14;0;18.795.785.868.175.700
21149250;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;4462515;3;2;3;8;6;7;6;1;3;11;4;10;9;19;20;19;21;33;32;26;9;10;11;21;16;5;312;0;0;1.868.775.703.201.110
43355271;F;5;Alto;3600000;Especializacion;SOLTERO;BOGOTA D.C.;68;VISA;I;Nacional;6358714;2;4;1;1;1;0;1;3;3;2;3;10;1;2;1;4;1;1;1;3;1;2;1;5;4;3;59;0;0;17.806.591.219.776.500
37277068;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Nacional;6761396;3;5;11;4;2;7;11;20;12;7;7;7;6;3;2;1;4;1;2;4;0;3;0;0;12;1;132;0;0;17.147.031.482.355.700
9957300;F;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;67;VISA;P;Internacional;1955956;3;1;4;3;4;1;4;6;3;4;3;2;7;2;5;3;4;1;1;1;2;0;3;1;3;3;71;0;0;17.876.103.922.837.500
2667836;F;4;Alto;3600000;Maestria;UNION LIBRE;VALLE DEL CAUCA;67;AMEX;I;Nacional;2534756;2;13;103;84;11;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2;2;0;0;0;0;0;224;5;0;17.439.974.836.616.200
33707990;M;6;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;67;MASTER;P;Nacional;913230;3;19;26;10;17;17;33;17;19;12;11;29;18;9;14;25;8;0;0;1;0;0;4;0;0;0;289;3;0;18.512.282.691.454.900
14777994;M;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;67;VISA;P;Internacional;1666585;3;2;9;2;0;0;0;0;2;0;0;0;0;3;0;1;0;0;0;0;1;0;1;2;0;1;24;0;0;18.553.462.996.265.100
28046822;F;6;Alto;3600000;Especializacion;SOLTERO;VALLE DEL CAUCA;67;AMEX;I;Nacional;4405197;3;5;3;12;13;8;6;2;10;4;15;10;5;8;10;6;8;16;5;6;0;0;0;0;0;0;152;6;0;16.829.330.853.803.800
29857666;F;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;67;VISA;P;Internacional;5593864;3;48;26;15;36;28;14;29;18;31;20;25;12;12;5;6;2;6;4;18;24;26;41;30;32;7;515;0;0;2.283.839.505.939.210
37204880;F;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;67;VISA;P;Internacional;27818698;3;41;22;56;19;17;19;21;7;5;23;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;248;12;0;17.630.121.428.504.300
46825285;M;5;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;66;AMEX;I;Nacional;1276231;2;4;5;9;4;3;12;0;2;0;2;2;4;6;5;3;2;3;2;1;5;1;3;3;5;15;101;0;0;17.135.712.775.176.900
2619405;M;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;66;VISA;P;Internacional;2242044;3;8;29;15;20;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;18;0;17.066.116.072.260.900
37631459;F;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;66;VISA;P;Internacional;15432636;3;4;4;3;1;6;4;2;3;8;5;0;2;3;2;2;0;0;0;0;0;0;0;0;0;0;49;10;0;15.897.608.062.265.400
14361407;M;5;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;65;AMEX;I;Nacional;2899673;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;22;0;17.397.715.342.750.900
47047843;F;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;65;VISA;P;Internacional;3122878;3;12;15;12;19;23;12;7;17;30;28;30;40;19;33;28;27;24;42;23;13;8;9;8;7;9;495;0;0;21.664.770.768.656.400
9513959;M;6;Alto;3600000;Maestria;CASADO;VALLE DEL CAUCA;65;AMEX;I;Nacional;6970091;2;1;2;1;1;0;2;1;1;0;0;1;0;1;0;5;0;1;0;0;1;0;0;6;3;0;27;1;0;16.206.511.376.650.400
42663312;F;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;65;VISA;P;Internacional;11411903;3;3;1;1;7;2;2;0;4;1;4;5;0;1;1;3;6;2;3;6;2;1;0;0;0;0;55;4;0;15.237.533.451.336.400
45922432;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;65;VISA;P;Internacional;16691879;3;14;1;2;1;0;0;5;0;0;7;5;3;8;2;2;2;3;0;2;3;1;1;0;1;0;63;1;0;15.035.231.982.699.300
46040277;M;5;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;65;VISA;P;Nacional;1518237;2;7;4;1;1;2;4;1;2;2;0;0;2;4;2;2;0;2;1;1;2;1;2;13;6;6;68;0;0;16.758.542.803.359.500
20701749;M;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;65;MASTER;P;Nacional;3093400;3;8;6;3;3;1;8;2;38;0;5;1;8;8;16;12;9;3;3;2;35;5;1;2;7;2;188;0;0;15.815.719.934.958.200
40586108;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;65;VISA;P;Nacional;4153223;3;2;9;16;8;13;10;17;13;8;13;11;15;15;0;0;0;0;0;0;0;2;0;0;0;0;152;4;0;15.538.552.974.387.100
32632030;F;5;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;65;VISA;P;Internacional;5290915;3;2;6;3;2;3;2;3;2;2;1;1;2;3;0;0;0;2;1;1;1;1;2;1;3;1;45;0;0;16.208.428.471.687.600
23616409;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;65;MASTER;P;Nacional;8091768;3;8;2;1;3;2;1;3;1;2;1;10;2;14;4;5;6;1;6;4;4;4;4;10;6;4;108;0;0;1.499.922.608.665.000
37261692;F;4;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;64;AMEX;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;17.613.500.188.379.100
35300192;M;6;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;64;VISA;I;Nacional;2571875;2;4;2;3;0;2;0;0;0;5;5;4;7;5;18;1;0;0;0;1;2;8;1;2;0;5;75;0;0;15.785.209.545.129.300
20731582;F;6;Alto;3600000;Especializacion;SOLTERO;BOGOTA D.C.;64;VISA;I;Nacional;4961143;2;7;13;2;8;3;7;0;0;1;1;0;1;6;1;4;1;9;6;4;8;4;5;5;5;4;105;0;0;14.922.994.198.696.200
35904099;F;5;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;64;VISA;P;Internacional;5022779;3;7;16;7;19;4;6;13;24;34;13;18;4;1;10;19;11;25;13;9;6;6;0;0;0;0;265;4;0;15.333.003.493.180.800
41476807;F;5;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;63;VISA;I;Nacional;2742041;2;5;2;4;5;5;5;3;1;1;2;3;2;10;4;6;4;2;1;10;10;0;0;0;0;0;85;5;0;15.008.495.765.937.800
2490365;F;4;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;63;AMEX;I;Nacional;4159242;2;1;8;5;11;6;5;15;10;11;12;4;3;4;9;8;12;2;0;0;0;0;0;0;0;0;126;8;0;14.311.333.556.080.100
33821879;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;63;VISA;P;Internacional;4753476;3;3;4;1;4;6;9;17;8;8;7;8;10;7;9;7;12;19;5;4;11;25;10;20;8;10;232;0;0;14.377.892.645.753.600
197373;M;6;Alto;3600000;Pregrado;UNION LIBRE;BOGOTA D.C.;63;VISA;I;Nacional;448689;2;5;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;22;0;16.428.011.497.610.400
2660658;M;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;63;VISA;P;Internacional;487392;3;4;3;4;3;3;6;3;3;1;1;8;5;3;4;3;8;2;5;0;1;3;1;3;4;1;82;0;0;1.567.896.482.306.240
48626688;M;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;62;VISA;P;Internacional;275732;3;11;25;13;1;3;0;11;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;15;0;15.179.899.211.861.800
2481698;F;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;62;VISA;P;Internacional;2566990;3;4;4;2;0;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;18;0;15.443.054.817.734.700
16446666;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;62;VISA;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;16.521.018.420.206.500
40169378;M;4;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;62;VISA;I;Nacional;236092;2;1;6;6;7;6;1;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;15;0;15.796.845.632.843.900
35534618;M;5;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;62;MASTER;P;Nacional;412442;3;3;7;8;13;12;8;13;20;10;13;16;26;20;13;21;36;29;21;28;12;25;14;13;8;3;392;0;0;17.908.652.984.163.700
38403926;F;6;Alto;3600000;Maestria;SOLTERO;BOGOTA D.C.;62;AMEX;I;Nacional;8108317;2;7;1;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;18;0;1.437.885.744.148.770
37657765;F;5;Alto;3600000;Especializacion;CASADO;CALDAS;61;VISA;P;Internacional;5148395;3;8;6;4;5;2;0;0;0;3;3;16;1;3;2;3;0;0;0;2;0;1;0;0;0;1;60;0;0;13.499.388.973.818.800
24692430;M;6;Alto;3600000;Maestria;SOLTERO;BOGOTA D.C.;61;AMEX;I;Nacional;2836085;2;1;2;1;10;4;1;1;3;1;2;6;1;2;2;3;1;3;0;5;3;5;2;5;3;3;70;0;0;13.951.970.698.197.800
24420850;M;5;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;61;VISA;P;Nacional;10833010;4;5;3;3;1;2;12;5;12;9;12;6;5;2;1;1;6;10;6;2;3;6;1;1;4;4;122;0;0;11.736.620.955.182.700
20944352;M;6;Alto;3600000;Maestria;CASADO;VALLE DEL CAUCA;60;AMEX;I;Nacional;13217983;2;6;34;4;6;3;11;2;6;14;13;2;3;9;4;3;0;0;0;0;0;5;0;0;0;0;125;4;0;10.801.248.018.805.900
21558190;M;4;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;60;AMEX;I;Nacional;541220;2;12;8;7;14;8;5;7;17;9;11;6;9;16;13;11;1;0;2;2;1;7;9;1;4;2;182;0;0;13.478.508.163.808.800
19407473;M;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;59;MASTER;P;Nacional;2116256;3;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;22;0;14.195.080.637.691.300
32915274;M;4;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;59;AMEX;I;Nacional;2241356;2;12;9;7;11;12;10;6;5;12;11;13;17;30;39;30;15;19;16;36;26;15;12;17;15;16;411;0;0;16.568.273.928.782.300
4822774;M;6;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;59;MASTER;P;Nacional;5357267;3;11;21;15;6;6;11;22;44;65;51;54;8;0;0;0;0;0;0;0;0;0;0;0;1;3;318;0;0;13.241.283.873.628.500
28936257;F;6;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;59;AMEX;I;Nacional;17219257;2;1;2;1;1;0;0;0;2;0;0;2;1;5;0;3;4;0;0;0;0;0;1;4;4;1;32;0;0;11.678.722.195.084.100
14737536;M;5;Alto;3600000;Especializacion;CASADO;BOGOTA D.C.;59;VISA;I;Nacional;72034;2;23;32;16;17;9;31;12;12;11;10;12;9;5;2;0;0;0;0;0;0;0;0;0;0;1;202;0;0;13.180.671.115.349.000
4836722;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;59;VISA;P;Internacional;278328;3;3;1;3;1;1;3;17;40;73;15;0;1;1;3;4;0;0;10;0;0;0;0;0;0;0;176;7;0;12.998.891.318.714.900
24245194;F;5;Alto;3600000;Especializacion;CASADO;BOGOTA D.C.;58;VISA;P;Nacional;26127605;2;4;5;2;13;9;5;2;2;3;4;8;27;1;2;0;0;0;0;0;0;0;0;0;0;0;87;11;0;11.742.599.476.750.200
2774139;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;58;VISA;P;Internacional;4262068;3;9;6;24;6;6;6;18;7;9;12;9;8;11;16;5;15;21;5;8;8;8;7;8;10;7;249;0;0;11.659.254.990.655.600
25678727;F;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;58;VISA;P;Internacional;4213486;3;3;18;6;2;2;2;2;2;2;3;1;1;5;3;1;1;0;4;1;0;0;1;3;8;0;71;1;0;1.180.396.426.115.300
1254165;F;5;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;58;VISA;P;Internacional;4622903;3;1;3;3;4;4;4;1;1;1;1;2;0;1;2;0;0;2;1;0;2;1;1;3;0;0;38;2;0;12.295.757.366.092.600
1269377;M;5;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;57;AMEX;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;14.082.422.533.384.500
4626257;F;6;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;57;AMEX;I;Nacional;286463;3;9;16;12;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;20;0;12.798.244.750.417.400
19036503;M;4;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;57;MASTER;I;Nacional;1591505;3;5;8;12;6;7;9;16;5;10;4;2;10;2;4;0;0;0;0;0;0;0;0;0;0;0;100;11;0;11.748.207.887.760.500
2589347;F;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;57;VISA;P;Internacional;3665325;3;10;4;7;0;7;4;3;2;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;55;12;0;1.170.514.221.002.740
16671752;M;5;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;57;VISA;I;Nacional;365053;2;4;2;3;2;2;3;7;5;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;14;0;13.049.007.224.318.500
42927306;M;5;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;56;AMEX;I;Nacional;1197906;2;12;8;6;6;14;6;13;10;14;10;10;6;6;9;12;104;6;8;7;9;6;6;17;7;4;316;0;0;13.005.629.809.304.900
27616491;M;6;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;56;AMEX;I;Nacional;4392336;2;3;5;12;11;8;6;6;15;21;45;6;2;8;12;24;15;21;6;4;7;2;2;5;6;6;258;0;0;10.673.684.646.231.000
48362225;M;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;56;VISA;P;Internacional;5917368;3;10;39;36;36;27;42;42;63;56;45;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406;14;0;1.428.159.856.401.580
19207734;F;5;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;56;MASTER;P;Nacional;6975732;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;13;3;0;1.126.330.053.349.690
17778239;M;6;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;56;AMEX;I;Nacional;28531250;2;1;2;1;2;1;1;5;6;1;0;1;1;3;7;0;3;1;4;0;1;3;11;5;0;0;60;2;0;11.987.260.346.696.000
40141278;M;4;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;55;VISA;I;Nacional;2394079;2;5;5;18;9;3;9;4;6;4;5;3;3;8;6;7;3;7;7;4;5;4;3;1;1;1;131;0;0;1.014.361.103.362.010
44873247;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;55;VISA;P;Internacional;3174479;3;13;5;1;6;16;11;6;4;0;6;2;6;10;2;1;0;2;0;5;0;0;0;0;0;0;96;6;0;10.184.115.018.680.500
21306390;F;4;Alto;3600000;Especializacion;CASADO;BOGOTA D.C.;55;VISA;P;Nacional;5411018;2;5;15;6;10;15;16;12;11;7;11;8;8;8;15;2;5;7;3;0;0;0;0;0;0;0;164;7;0;0.887054649
41831280;M;6;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;55;AMEX;I;Nacional;1798441;2;1;3;1;0;3;0;3;0;1;1;3;2;2;2;2;3;2;2;0;2;0;2;1;0;0;36;2;0;11.767.954.018.317.800
45094051;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;55;VISA;P;Nacional;5940992;3;17;11;10;3;20;16;6;8;7;10;10;18;9;36;10;7;0;0;0;2;7;0;1;6;0;214;1;0;0.896522833
31084608;F;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;54;VISA;P;Internacional;2228009;3;5;2;2;0;1;0;2;0;1;0;0;1;0;1;4;2;0;0;0;0;0;0;0;0;1;22;0;0;11.526.846.100.106.700
33064828;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;54;VISA;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1.289.536.802.064.960
44577931;F;4;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;54;VISA;P;Internacional;550954;3;4;14;8;2;13;15;8;0;3;4;5;32;0;0;0;0;0;0;0;0;0;0;0;2;0;110;1;0;10.642.588.204.959.400
14943780;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;54;VISA;P;Nacional;3609773;3;14;26;33;33;14;25;30;20;17;26;36;29;11;12;16;12;2;3;13;2;3;12;6;2;3;400;0;0;13.950.031.167.039.400
31389733;F;5;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;54;MASTER;I;Nacional;18388510;3;1;2;2;4;5;6;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;28;12;0;0.90604496
19332410;F;4;Alto;3600000;Maestria;CASADO;BOGOTA D.C.;53;AMEX;I;Nacional;3508504;2;3;29;36;15;10;14;17;50;24;7;9;6;16;23;22;14;13;6;8;16;4;1;0;0;0;343;3;0;11.793.370.508.819.200
40926082;M;4;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;53;VISA;I;Nacional;335623;2;5;10;2;4;5;3;0;0;10;7;16;12;20;1;4;12;9;1;12;2;2;1;19;19;17;193;0;0;10.158.121.770.575.600
28485452;F;5;Alto;3600000;Maestria;SOLTERO;BOGOTA D.C.;53;AMEX;I;Nacional;3603037;2;14;1;2;48;0;8;3;1;31;4;20;4;1;2;1;0;0;0;0;0;0;0;0;0;0;140;10;0;0.861956273
25802139;M;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;52;VISA;P;Internacional;239807;3;4;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;21;0;11.746.684.850.721.400
